,group_id,group_name,startyear,endyear,active,complete,description,on_any_map,map_name,_merge,lat,long
45,217,Harkat-ul-Jihadi al-Islami,1984.0,0.0,1.0,1.0,"Harkat-ul-Jihad al-Islami (HuJI) is a Pakistan-based Deobandi militant group with the central aim of liberating Jammu and Kashmir from India and making them part of Pakistan. The group was founded in 1984 during the Soviet-Afghan war and is currently led by Qari Saifullah Akhtar. HuJI has ties to both the Taliban and Al Qaeda, as well as to numerous other Pakistani-based militant organizations. HuJI has been responsible for a number of small and large-scale bombings and assassinations, particularly in the Indo-Pak region, and has an active affiliate in Bangladesh.",1.0,Global Al Qaeda,matched (3),32.15494155883789,39.19674301147461
46,219,Harakat-ul-Mujahedeen,1985.0,0.0,1.0,1.0,"Harakat-ul-Mujahedeen (HuM) is a Pakistani militant group that split from Harkat-ul-Jihad-al-Islami (HuJI) in 1985. The groups main goals are to establish Islamic, Pakistani rule of the disputed Kashmir and Jammu region, carry out attacks against India, and wage war against U.S.-led coalition forces in Afghanistan. To achieve these objectives, HuM employs various methods, including bombings, hijackings, kidnappings and executions of Indian soldiers, government officials, civilians, and foreign tourists. HuM has allegedly received support from Pakistans Inter-Services Intelligence (ISI) since its formation. The group is one of the oldest and closest allies of Al Qaeda. It also has links to Hizbul Mujahideen, Lashkar-e-Taiba (LeT), Jaish-e-Muhammad (JeM), Lashkar-e-Jhangvi (LeJ), Sipah e Sahaba Pakistan (SSP), and the religious political party, Jamiat Ulema-e-Islam Samiul Haq (JUI-S). HuM is currently active, and operates primarily in Indian Administered Kashmir.",1.0,Global Al Qaeda,matched (3),32.15494155883789,39.19674301147461
47,221,Jamaat-ud-Dawa,2002.0,0.0,1.0,0.0,"Jamaat-ud-Dawa is the front organization of Lashkar-e-Taiba (LeT) formed in 2002 after LeT was banned by the Government of Pakistan. LeT was formed in 1990 as a militant branch of the Ahle-Hadith organization, Markaz-ad-Dawa-wal-Irshad (MDI).  LeT's first notable attack took place in Jammu on a Kahsmiri pandits in 1993. According to Indian and US government sources, LeT over the years has received instruction and funding from Pakistan's intelligence agency, Inter-Services Intelligence (ISI). Pakistan's government, however, denies any such support to LeT. In November 2008, LeT carried out coordinated attacks on multiple targets in Mumbai, India, killing 180 and injuring more than 200.",1.0,Pakistan,matched (3),63.230438232421875,29.473697662353516
48,223,Hizb-ul-Mujahideen,1989.0,0.0,1.0,0.0,"Hizb-ul-Mujahideen is a Kashmir based militant group. Founded in 1989, the group has sought to liberate the disputed Jammu and Kashmir region. It has enjoyed the backing of Pakistan's Inter Services Intelligence since its formation. The group is currently led by famous jihadi leader Syed Salahuddin.",1.0,Pakistan,matched (3),63.230438232421875,29.473697662353516
49,225,Liberation Tigers of Tamil Elam,1972.0,2009.0,0.0,1.0,"The Liberation Tigers of Tamil Eelam (LTTE) were a militant separatist group fighting for an independent homeland for Hindu Tamils in Northeastern Sri Lanka. The LTTE was founded in the early 1970s by Velupillai Prabhakaran, who led the group until his death by Sri Lankan armed forces in May 2009. During the 1980s, the LTTE defeated a number of different Tamil militant groups, emerging as the dominant group by the end of the decade. The LTTE successfully carried out a number of high-profile attacks, including the assassination of two heads of state. The LTTE were  also notorious for their use of suicide terrorism, perpetrated by their elite suicide bombing unit known as the Black Tigers. Starting in 1985, the LTTE began negotiations with the Sri Lankan government; however, multiple rounds of negotiations failed and were interrupted by bouts of violence and clashes between both sides. In March 2004, a large faction of the LTTE led by Colonel Karuna defected, significantly weakening the organization. In 2006, after another failed round of negotiations, the Sri Lankan government declared all-out war on the LTTE and the group was militarily defeated in May 2009.    ",1.0,Sri Lanka,matched (3),81.78526306152344,6.67249870300293
50,226,March 28 Brigade,1979.0,1980.0,0.0,0.0,"March 28 Brigade was a Milan-based left-wing terrorist group. It formed in 1979 as Red Guerrilla but changed its name to March 28 Brigade in response to the death of four Red Brigades militants in a firefight with Italian military police on March 28, 1980. The new group comprised former members of other left-wing groups, principally Communist Combat Formations (FCC), Communist Combat Units (UCC), and Communist Brigades (BC). March 28 Brigade militants sought to overthrow the Italian state and replace it with a dictatorship of the proletariat, and to that end hoped to gain credibility for their movement through attacks with the goal of establishing ties to the Red Brigades. It is unclear whether it succeeded; all of its members had been arrested by the end of 1980.",1.0,Italy,matched (3),12.75357437133789,43.97100067138672
51,227,National Front,1968.0,1976.0,0.0,0.0,"National Front (FN) was one of Italy's three main neo-fascist terrorist groups established before the 1970s. It was led by Prince Junio Borghese, a military veteran and former leader of a right-wing political party. Many of its other members were also veterans who had served Italy's fascist regime and never accepted Italian democracy. The group had both defensive and offensive aims, seeking to guard against Communism as well as to provoke or stage a fascist coup. The group had deep ties to the other main right-wing groups of the period, New Order (ON) and National Vanguard (AN). Their membership overlapped and the three groups jointly planned a coup attempt, ultimately aborted, in 1970. FN dissolved and many of its members fled abroad after the group was banned by authorities in the mid-1970s. Its remnants, along with those of AN and ON, were thereafter subsumed into Black Order, another neo-fascist terrorist group.",1.0,Italy,matched (3),12.75357437133789,43.97100067138672
52,228,National Vanguard,1959.0,1976.0,0.0,0.0,"National Vanguard (AN) was one of three main neo-fascist Italian terrorist groups to form prior to the mid-1970s, along with New Order (ON) and National Front (FN). It broke from ON in 1960 but continued to collaborate with the group. Like the other neo-fascist groups, AN sought to stage or provoke a fascist coup in Italy, and to protect Italy from a feared Communist takeover. In the longer term, AN sought to unite all of Europe into one totalitarian nation. The group had deep ties to the ON and the FN. Their membership overlapped and the three groups jointly planned a coup attempt, ultimately aborted, in 1970. AN dissolved and many of its members fled abroad after the group was banned by authorities in the mid-1970s. Its remnants, along with those of ON and FN, were afterward subsumed into another neo-fascist group, Black Order.",1.0,Italy,matched (3),12.75357437133789,43.97100067138672
53,229,New Order,1953.0,1978.0,0.0,1.0,"The right-wing New Order (ON) was the first major terrorist group to emerge in Italy after World War II. It was a militant offshoot of right-wing parliamentary party Italian Social Movement (MSI). It sought to overthrow Italian democracy and reinstate a fascist regime. It spawned other neo-fascist terrorist groups, notably National Vanguard (AN), and along with AN and National Front (FN), it was one of the three main neo-fascist terrorist groups in post-World War II Italy. ON, AN, and FN had deep ties; their membership overlapped and they frequently collaborated on attacks, most notably an aborted coup attempt in 1970. ON dissolved when it was banned in the mid-1970s, and was thereafter subsumed into Black Order along with remnants of FN and AN.",1.0,Italy,matched (3),12.75357437133789,43.97100067138672
54,230,October 22 Circle,1969.0,1971.0,0.0,1.0,The October 22 Circle was one of the first left-wing terrorist groups in Italy. It was based in Genoa beginning in 1969 and never expanded geographically and never attracted more than a few dozen followers. It was absorbed by Partisan Action Groups (GAP) after most of its members were arrested; GAP was in turn absorbed by the Red Brigades.,1.0,Italy,matched (3),12.75357437133789,43.97100067138672
55,231,Partisan Action Groups,1969.0,1972.0,0.0,1.0,"GAP was one of the earliest left-wing terrorist groups in Italy. It was small and short-lived and was best-known for its leader, Giangiacomo Feltrinelli, a wealthy publisher who feared a fascist takeover of Italy and sought to recreate World War II-era communist resistance. The group ended with Feltrinelli's accidental death while planting an explosive; its remaining members were absorbed into the Red Brigades.",1.0,Italy,matched (3),12.75357437133789,43.97100067138672
56,232,Proletarians Armed for Communism,1977.0,1979.0,0.0,0.0,Proletarians Armed for Communism (PAC) was one of many small armed leftist groups based in Northern Italy that sought the overthrow of the Italian state. It also advocated armed struggle against the prison system. Most of its members merged into Prima Linea (PL) after its leaders were arrested.,1.0,Italy,matched (3),12.75357437133789,43.97100067138672
57,233,Red Brigades Fighting Communist Party,1981.0,1988.0,0.0,1.0,"The Red Brigades Fighting Communist Party (BR-PCC) was one of three main groups that split from the Red Brigades (BR), Italy's largest left-wing terrorist organization, beginning in 1980. Like the BR and its other successors, it sought to overthrow the capitalist state in Italy and replace it with a dictatorship of the proletariat, and its specific demands included Italy's withdrawal from NATO. The BR-PCC inherited the core of the BR and was the most active and successful of the BR's successors. It lasted the longest and carried out the highest-profile attacks. Like the BR and its other successors, the BR-PCC declined due to arrests, and dissolved when some of its imprisoned leaders declared the armed struggle finished.",1.0,Italy,matched (3),12.75357437133789,43.97100067138672
58,234,Red Brigades Guerrilla Party,1981.0,1982.0,0.0,1.0,"The Red Brigades Guerrilla Party (BR-PG) was the second of three main groups to split from the Red Brigades beginning in 1980. It shared with the BR and its other successors the broad goal of overthrowing the Italian state and installing a dictatorship of the proletariat. The BR-PG was the largest but shortest-lived of the BR's three main successors, lasting only a year. It was a rival of the main successor to the Red Brigades, and argued that the BR was too orthodox and too militant. Like the BR and its other successors, the BR-PG disintegrated due to arrests and some members' cooperation with authorities.",1.0,Italy,matched (3),12.75357437133789,43.97100067138672
