"","link_id","type","group1_id","group2_id","description","group1_name","group2_name","year","multiple","map_name","primary"
"98",1615,"Splinters",107,61,"UTN and ART are affiliates. UTN\'s declared goal was reconstruction of Afghanistan for which ART was to provide the group with funds.","Islamic Courts Union","Al Shabaab",2006,0,"Somalia","Somalia"
"99",1617,"Allies",61,487,"ART and LeT affiliates. ","Al Shabaab","Ras Kamboni Brigade",2008,0,"Somalia","Somalia"
"100",1643,"Mergers",61,487,"ART and LeT affiliates. ","Al Shabaab","Ras Kamboni Brigade",2010,0,"Somalia","Somalia"
"101",343,"Affiliates",145,117,"ART and AQ allies. ART publicly became associated with Al Qaeda when it started using a British internet site called the Global Jihad Fund (which openly associated itself with Osama bin Laden) to solicit support for various jihad movements.  ","Ummah Tamir-e-Nau","Al Rashid Trust",2000,1,"Pakistan -- All","Pakistan"
"102",343,"Affiliates",145,117,"ART and AQ allies. ART publicly became associated with Al Qaeda when it started using a British internet site called the Global Jihad Fund (which openly associated itself with Osama bin Laden) to solicit support for various jihad movements.  ","Ummah Tamir-e-Nau","Al Rashid Trust",2000,1,"Pakistan","Pakistan"
"103",349,"Affiliates",117,79,"ART and JeM affiliates. ART and JeM are reported to have shared office spaces across Pakistan and to have had overlapping membership support.","Al Rashid Trust","Lashkar-e-Taiba",1997,1,"Pakistan -- All","Pakistan"
"104",349,"Affiliates",117,79,"ART has had an alliance with JeM because of overlapping leaderships. ","Al Rashid Trust","Lashkar-e-Taiba",1997,1,"Pakistan","Pakistan"
"105",347,"Allies",117,21,"ART and JeM affiliates. ART and JeM are reported to have shared office spaces across Pakistan and to have had overlapping membership support.","Al Rashid Trust","Al Qaeda",1996,1,"Pakistan -- All","Pakistan"
"106",347,"Allies",117,21,"ART has had an alliance with JeM because of overlapping leaderships. ","Al Rashid Trust","Al Qaeda",1996,1,"Pakistan","Pakistan"
"107",351,"Affiliates",117,95,"ART merges into AKT","Al Rashid Trust","Jaish-e-Mohammad",2000,1,"Pakistan -- All","Pakistan"
"108",357,"Allies",117,95,"ART merges into AKT","Al Rashid Trust","Jaish-e-Mohammad",2000,1,"Pakistan -- All","Pakistan"
"109",351,"Affiliates",117,95,"AKT and JeM allies. AKT has had an alliance with JeM because of overlapping leaderships. Maulana Masood Azhar, leader of JeM, played a role in the formation of AKT.","Al Rashid Trust","Jaish-e-Mohammad",2000,1,"Pakistan","Pakistan"
"110",357,"Allies",117,95,"AKT and JeM allies. AKT has had an alliance with JeM because of overlapping leaderships. Maulana Masood Azhar, leader of JeM, played a role in the formation of AKT.","Al Rashid Trust","Jaish-e-Mohammad",2000,1,"Pakistan","Pakistan"
"111",353,"Mergers",117,111,"LeT and JeM were allies in operations across the Line of Control against Indian targets. ","Al Rashid Trust","Al Akhtar Trust",2001,1,"Pakistan -- All","Pakistan"
"112",353,"Mergers",117,111,"JeM is considered a rival of LeT, due to their competition for Pakistani ISI financial and operational support.","Al Rashid Trust","Al Akhtar Trust",2001,1,"Pakistan","Pakistan"
"113",355,"Allies",111,95,"LeT and JeM were allies in operations across the Line of Control against Indian targets. ","Al Akhtar Trust","Jaish-e-Mohammad",2001,1,"Pakistan -- All","Pakistan"
"114",355,"Allies",111,95,"JeM is considered a rival of LeT, due to their competition for Pakistani ISI financial and operational support.","Al Akhtar Trust","Jaish-e-Mohammad",2001,1,"Pakistan","Pakistan"
"115",359,"Allies",95,79,"LeT and JeM were allies in operations across the Line of Control against Indian targets. ","Jaish-e-Mohammad","Lashkar-e-Taiba",2000,1,"Global Al Qaeda","Pakistan"
"116",655,"Rivals",95,79,"JeM is considered a rival of LeT, due to their competition for Pakistani ISI financial and operational support.","Jaish-e-Mohammad","Lashkar-e-Taiba",2000,1,"Global Al Qaeda","Pakistan"
"117",359,"Allies",95,79,"LeT has had an affiliation with Al Qaeda and its forerunner, Maktab al Khidmat, since 1990s. LeT\'s alliance with AQ was reconfirmed in 2002, when senior Al Qaeda leader Abu Zubaydah was arrested from an LeT safehouse in Faisalabad. ","Jaish-e-Mohammad","Lashkar-e-Taiba",2000,1,"Pakistan -- All","Pakistan"
"118",655,"Rivals",95,79,"LeT has had an affiliation with Al Qaeda and its forerunner, Maktab al Khidmat, since 1990s. LeT\'s alliance with AQ was reconfirmed in 2002, when senior Al Qaeda leader Abu Zubaydah was arrested from an LeT safehouse in Faisalabad. ","Jaish-e-Mohammad","Lashkar-e-Taiba",2000,1,"Pakistan -- All","Pakistan"
"119",359,"Allies",95,79,"LeT has had an affiliation with Al Qaeda and its forerunner, Maktab al Khidmat, since 1990s. LeT\'s alliance with AQ was reconfirmed in 2002, when senior Al Qaeda leader Abu Zubaydah was arrested from an LeT safehouse in Faisalabad. ","Jaish-e-Mohammad","Lashkar-e-Taiba",2000,1,"Pakistan","Pakistan"
"120",655,"Rivals",95,79,"LeT and JeM developed a rivalry after ISI cracked down on JeM in 2004 in the aftermath of the attack on President of Pakistan. LeT continued to receive ISI\'s support.","Jaish-e-Mohammad","Lashkar-e-Taiba",2000,1,"Pakistan","Pakistan"
"121",361,"Allies",21,79,"LeT and JeM developed a rivalry after ISI cracked down on JeM in 2004 in the aftermath of the attack on President of Pakistan. LeT continued to receive ISI\'s support.","Al Qaeda","Lashkar-e-Taiba",1990,1,"Pakistan -- All","Pakistan"
"122",361,"Allies",21,79,"LeT and JeM developed a rivalry after ISI cracked down on JeM in 2004 in the aftermath of the attack on President of Pakistan. LeT continued to receive ISI\'s support.","Al Qaeda","Lashkar-e-Taiba",1990,1,"Pakistan","Pakistan"
"123",361,"Allies",21,79,"AQ and TTP have cooperated against a whole range of targets in Pakistan. TTP has also provided shelter to the leadership of AQ in the tribal areas.","Al Qaeda","Lashkar-e-Taiba",1990,1,"Global Al Qaeda","Pakistan"
"124",363,"Rivals",79,95,"Suicide bombing at Camp Chapman, a CIA base in Khost, Afghanistan, leaves 9 dead and 8 wounded. The attack was a joint effort by TTP, AQ, and Afghan Taliban.","Lashkar-e-Taiba","Jaish-e-Mohammad",2004,1,"Global Al Qaeda","Pakistan"
"125",363,"Rivals",79,95,"AQ and TTP have cooperated against a whole range of targets in Pakistan. TTP has also provided shelter to the leadership of AQ in the tribal areas.","Lashkar-e-Taiba","Jaish-e-Mohammad",2004,1,"Pakistan -- All","Pakistan"
"126",363,"Rivals",79,95,"Suicide bombing at Camp Chapman, a CIA base in Khost, Afghanistan, leaves 9 dead and 8 wounded. The attack was a joint effort by TTP, AQ, and Afghan Taliban.","Lashkar-e-Taiba","Jaish-e-Mohammad",2004,1,"Pakistan","Pakistan"
"127",365,"Allies",21,105,"AQ and TTP have cooperated against a whole range of targets in Pakistan. TTP has also provided shelter to the leadership of AQ in the tribal areas.","Al Qaeda","Tehrik-i-Taliban Pakistan",2008,1,"Pakistan -- All","Pakistan"
"128",659,"Affiliates",21,105,"Suicide bombing at Camp Chapman, a CIA base in Khost, Afghanistan, leaves 9 dead and 8 wounded. The attack was a joint effort by TTP, AQ, and Afghan Taliban.","Al Qaeda","Tehrik-i-Taliban Pakistan",2009,1,"Pakistan -- All","Pakistan"
"129",365,"Allies",21,105,"AQ and TTP have cooperated against a whole range of targets in Pakistan. TTP has also provided shelter to the leadership of AQ in the tribal areas.","Al Qaeda","Tehrik-i-Taliban Pakistan",2008,1,"Global Islamic State","Pakistan"
"130",659,"Affiliates",21,105,"Suicide bombing at Camp Chapman, a CIA base in Khost, Afghanistan, leaves 9 dead and 8 wounded. The attack was a joint effort by TTP, AQ, and Afghan Taliban.","Al Qaeda","Tehrik-i-Taliban Pakistan",2009,1,"Global Islamic State","Pakistan"
"131",365,"Allies",21,105,"LeT is close to the ISI and has been protected by the intelligence agency, but TTP has been actively targeted by the Pakistani state.","Al Qaeda","Tehrik-i-Taliban Pakistan",2008,1,"Pakistan","Pakistan"
"132",659,"Affiliates",21,105,"LeT is close to the ISI and has been protected by the intelligence agency, but TTP has been actively targeted by the Pakistani state.","Al Qaeda","Tehrik-i-Taliban Pakistan",2009,1,"Pakistan","Pakistan"
"133",365,"Allies",21,105,"LeT is close to the ISI and has been protected by the intelligence agency, but TTP has been actively targeted by the Pakistani state.","Al Qaeda","Tehrik-i-Taliban Pakistan",2008,1,"Global Al Qaeda","Pakistan"
"134",659,"Affiliates",21,105,"LeT and HuJI were allied in operations across Line of Control against Indian targets.","Al Qaeda","Tehrik-i-Taliban Pakistan",2009,1,"Global Al Qaeda","Pakistan"
"135",367,"Rivals",79,105,"Saifullah Akhtar, leader of HuJI, and Hafiz Saeed, leader of LeT, have provided resources for each other\'s operations.","Lashkar-e-Taiba","Tehrik-i-Taliban Pakistan",2008,1,"Global Al Qaeda","Pakistan"
"136",367,"Rivals",79,105,"LeT and HuJI were allied in operations across Line of Control against Indian targets.","Lashkar-e-Taiba","Tehrik-i-Taliban Pakistan",2008,1,"Pakistan -- All","Pakistan"
"137",367,"Rivals",79,105,"Saifullah Akhtar, leader of HuJI, and Hafiz Saeed, leader of LeT, have provided resources for each other\'s operations.","Lashkar-e-Taiba","Tehrik-i-Taliban Pakistan",2008,1,"Pakistan","Pakistan"
"138",371,"Allies",79,217,"LeT and HuJI were allied in operations across Line of Control against Indian targets.","Lashkar-e-Taiba","Harkat-ul-Jihadi al-Islami",1990,1,"Global Al Qaeda","Pakistan"
"139",383,"Affiliates",79,217,"Saifullah Akhtar, leader of HuJI, and Hafiz Saeed, leader of LeT, have provided resources for each other\'s operations.","Lashkar-e-Taiba","Harkat-ul-Jihadi al-Islami",2000,1,"Global Al Qaeda","Pakistan"
"140",371,"Allies",79,217,"LeT and HuM, under ISI\'s supervision, have cooperated with each other against Indian targets in Kashmir.","Lashkar-e-Taiba","Harkat-ul-Jihadi al-Islami",1990,1,"Pakistan -- All","Pakistan"
"141",383,"Affiliates",79,217,"LeT and HuM, under ISI\'s supervision, have cooperated with each other against Indian targets in Kashmir.","Lashkar-e-Taiba","Harkat-ul-Jihadi al-Islami",2000,1,"Pakistan -- All","Pakistan"
"142",371,"Allies",79,217,"LeT and HuM, under ISI\'s supervision, have cooperated with each other against Indian targets in Kashmir.","Lashkar-e-Taiba","Harkat-ul-Jihadi al-Islami",1990,1,"Pakistan","Pakistan"
"143",383,"Affiliates",79,217,"HuM and TTP are rivals because of HuM\'s close relationship with the ISI.","Lashkar-e-Taiba","Harkat-ul-Jihadi al-Islami",2000,1,"Pakistan","Pakistan"
"144",373,"Allies",79,219,"HuM and TTP are rivals because of HuM\'s close relationship with the ISI.","Lashkar-e-Taiba","Harakat-ul-Mujahedeen",1990,1,"Global Al Qaeda","Pakistan"
"145",373,"Allies",79,219,"HuM and TTP are rivals because of HuM\'s close relationship with the ISI.","Lashkar-e-Taiba","Harakat-ul-Mujahedeen",1990,1,"Pakistan -- All","Pakistan"
"146",373,"Allies",79,219,"HuJI and TTP are allies because of a shared ideology and common set of targets. HuJI leader Ilyas Kashmiri has spearheaded some of TTP\'s operations using resources of both TTP and HuJI.","Lashkar-e-Taiba","Harakat-ul-Mujahedeen",1990,1,"Pakistan","Pakistan"
"147",375,"Rivals",105,219,"HuJI and TTP are allies because of a shared ideology and common set of targets. HuJI leader Ilyas Kashmiri has spearheaded some of TTP\'s operations using resources of both TTP and HuJI.","Tehrik-i-Taliban Pakistan","Harakat-ul-Mujahedeen",2008,1,"Pakistan","Pakistan"
"148",375,"Rivals",105,219,"HuJI and TTP are allies because of a shared ideology and common set of targets. HuJI leader Ilyas Kashmiri has spearheaded some of TTP\'s operations using resources of both TTP and HuJI.","Tehrik-i-Taliban Pakistan","Harakat-ul-Mujahedeen",2008,1,"Pakistan -- All","Pakistan"
"149",375,"Rivals",105,219,"ART has been a source of funding for LeJ.","Tehrik-i-Taliban Pakistan","Harakat-ul-Mujahedeen",2008,1,"Global Al Qaeda","Pakistan"
"150",377,"Allies",217,105,"ART has been a source of funding for LeJ.","Harkat-ul-Jihadi al-Islami","Tehrik-i-Taliban Pakistan",2008,1,"Global Al Qaeda","Pakistan"
"151",377,"Allies",217,105,"LeT and HM have both received the assistance of ISI in carrying out operations across the Line of Control.","Harkat-ul-Jihadi al-Islami","Tehrik-i-Taliban Pakistan",2008,1,"Pakistan","Pakistan"
"152",377,"Allies",217,105,"LeT and HM have both received the assistance of ISI in carrying out operations across the Line of Control.","Harkat-ul-Jihadi al-Islami","Tehrik-i-Taliban Pakistan",2008,1,"Pakistan -- All","Pakistan"
"153",379,"Affiliates",117,215,"Jamaat-ud-Dawa is a front of LeT and came into being in 2002 to protect LeT.","Al Rashid Trust","Lashkar-e-Jhangvi",1996,1,"Pakistan -- All","Pakistan"
"154",379,"Affiliates",117,215,"Jamaat-ud-Dawa is a front of LeT and came into being in 2002 to protect LeT.","Al Rashid Trust","Lashkar-e-Jhangvi",1996,1,"Pakistan","Pakistan"
"155",381,"Allies",79,223,"ART and HuM have cooperated in operations against Indian targets in Kashmir.","Lashkar-e-Taiba","Hizb-ul-Mujahideen",1994,1,"Pakistan -- All","Pakistan"
"156",381,"Allies",79,223,"ART and HuM have cooperated in operations against Indian targets in Kashmir.","Lashkar-e-Taiba","Hizb-ul-Mujahideen",1994,1,"Pakistan","Pakistan"
"157",387,"Allies",221,79,"AKT and HuM are affiliates with AKT providing financial resources to HuM.","Jamaat-ud-Dawa","Lashkar-e-Taiba",2002,1,"Pakistan","Pakistan"
"158",387,"Allies",221,79,"AKT and HuM are affiliates with AKT providing financial resources to HuM.","Jamaat-ud-Dawa","Lashkar-e-Taiba",2002,1,"Pakistan -- All","Pakistan"
"159",389,"Affiliates",111,223,"The Irish National Liberation Army (INLA) split from the Official Irish Republican Army (OIRA). INLA was made up of hardliners opposed to OIRA\'s declaration of a ceasefire in the wake of a bombing in England that mistakenly killed civilians and a priest. ","Al Akhtar Trust","Hizb-ul-Mujahideen",2003,1,"Pakistan -- All","Pakistan"
"160",389,"Affiliates",111,223,"The Official Irish Republican Army (OIRA) sought to suppress the Irish National Liberation Army (INLA) as soon as it broke away from the main group. In 1977, OIRA killed INLA Chief of Staff Seamus Costello.","Al Akhtar Trust","Hizb-ul-Mujahideen",2003,1,"Pakistan","Pakistan"
